application_date,decision_date,processing_days,normalized_processing,application_month,application_year,country_Canada,country_Germany,country_India,country_UK,country_USA,visa_type_Dependent,visa_type_Student,visa_type_Tourist,visa_type_Work,processing_office_Delhi,processing_office_London,processing_office_New York,processing_office_Sydney,processing_office_Toronto,season_Spring,season_Summer,season_Winter,risk_Low Delay
2024-07-12,2024-08-06,25,-1.1095227699096832,7,2024,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2024-02-03,2024-03-18,44,-0.5490233949546837,2,2024,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True
2024-03-10,2024-05-29,80,0.5129754207495262,3,2024,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
2024-07-11,2024-10-04,85,0.6604752562639997,7,2024,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
2024-01-27,2024-04-19,83,0.6014753220582103,1,2024,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2024-01-15,2024-04-17,93,0.8964749930871575,1,2024,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
2024-09-29,2024-12-19,81,0.5424753878524209,9,2024,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2024-04-26,2024-07-13,78,0.4539754865437367,4,2024,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2024-12-16,2025-03-21,95,0.9554749272929469,12,2024,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
2024-12-26,2025-01-10,15,-1.4045224409386305,12,2024,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True
2024-12-05,2025-02-14,71,0.2474757168234737,12,2024,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
2024-11-29,2025-01-10,42,-0.6080233291604731,11,2024,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2024-09-20,2025-01-02,104,1.2209746312189993,9,2024,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-12-09,2025-03-02,83,0.6014753220582103,12,2024,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-07-08,2024-09-07,61,-0.047523954205473486,7,2024,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False
2024-09-08,2024-10-25,47,-0.46052349364599954,9,2024,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2024-09-23,2024-10-14,21,-1.227522638321262,9,2024,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2024-01-27,2024-02-23,27,-1.0505228357038938,1,2024,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True
2024-10-25,2024-12-28,64,0.04097594710321067,10,2024,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-12-04,2025-04-02,119,1.66347413776242,12,2024,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
2024-06-02,2024-08-13,72,0.2769756839263684,6,2024,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
2024-11-07,2025-03-02,115,1.5454742693508412,11,2024,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2024-01-08,2024-02-24,47,-0.46052349364599954,1,2024,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
2024-05-14,2024-06-30,47,-0.46052349364599954,5,2024,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
2024-08-05,2024-10-12,68,0.15897581551478954,8,2024,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False
2024-09-24,2024-10-12,18,-1.3160225396299463,9,2024,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
2024-04-21,2024-07-16,86,0.6899752233668944,4,2024,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2024-09-14,2024-11-01,48,-0.43102352654310483,9,2024,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2024-02-11,2024-04-29,78,0.4539754865437367,2,2024,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
2024-10-02,2024-10-17,15,-1.4045224409386305,10,2024,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2024-01-06,2024-05-03,118,1.6339741706595254,1,2024,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2024-10-20,2025-01-13,85,0.6604752562639997,10,2024,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2024-08-27,2024-11-13,78,0.4539754865437367,8,2024,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
2024-03-16,2024-05-31,76,0.3949755523379473,3,2024,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-04-16,2024-05-19,33,-0.8735230330865256,4,2024,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True
2024-12-02,2025-01-16,45,-0.519523427851789,12,2024,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
2024-01-11,2024-04-21,101,1.1324747299103153,1,2024,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2024-01-07,2024-04-19,103,1.1914746641161047,1,2024,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
2024-03-05,2024-06-04,91,0.837475058881368,3,2024,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
2024-03-03,2024-03-23,20,-1.257022605424157,3,2024,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
2024-02-10,2024-02-16,6,-1.6700221448646828,2,2024,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True
2024-10-20,2024-12-24,65,0.07047591420610538,10,2024,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2024-06-10,2024-07-29,49,-0.40152355944021006,6,2024,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
2024-08-06,2024-08-16,10,-1.552022276453104,8,2024,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
2024-09-28,2024-11-13,46,-0.49002346074889425,9,2024,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2024-03-03,2024-03-13,10,-1.552022276453104,3,2024,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True
2024-03-10,2024-04-22,43,-0.5785233620575784,3,2024,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
2024-07-24,2024-08-06,13,-1.46352237514442,7,2024,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True
2024-04-15,2024-06-07,53,-0.28352369102863123,4,2024,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
2024-02-10,2024-03-13,32,-0.9030230001894203,2,2024,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
2024-11-02,2024-12-28,56,-0.19502378971994708,11,2024,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
2024-06-29,2024-08-03,35,-0.8145230988807362,6,2024,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
2024-01-04,2024-03-29,85,0.6604752562639997,1,2024,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
2024-08-08,2024-08-24,16,-1.3750224738357357,8,2024,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True
2024-12-06,2025-01-11,36,-0.7850231317778414,12,2024,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True
2024-07-11,2024-08-15,35,-0.8145230988807362,7,2024,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2024-04-05,2024-05-25,50,-0.37202359233731536,4,2024,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
2024-07-13,2024-08-24,42,-0.6080233291604731,7,2024,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
2024-11-10,2024-11-20,10,-1.552022276453104,11,2024,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2024-05-02,2024-07-06,65,0.07047591420610538,5,2024,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
2024-01-15,2024-05-08,114,1.5159743022479466,1,2024,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
2024-08-03,2024-11-14,103,1.1914746641161047,8,2024,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2024-01-03,2024-02-20,48,-0.43102352654310483,1,2024,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True
2024-09-23,2024-10-08,15,-1.4045224409386305,9,2024,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
2024-02-05,2024-05-24,109,1.368474466733473,2,2024,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2024-01-18,2024-05-16,119,1.66347413776242,1,2024,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2024-08-24,2024-10-09,46,-0.49002346074889425,8,2024,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
2024-10-01,2025-01-25,116,1.574974236453736,10,2024,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2024-05-15,2024-05-25,10,-1.552022276453104,5,2024,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True
2024-04-06,2024-07-05,90,0.8079750917784733,4,2024,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2024-03-10,2024-05-16,67,0.12947584841189483,3,2024,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
2024-03-14,2024-05-20,67,0.12947584841189483,3,2024,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
2024-03-09,2024-07-01,114,1.5159743022479466,3,2024,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2024-11-20,2024-12-28,38,-0.726023197572052,11,2024,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2024-02-29,2024-05-11,72,0.2769756839263684,2,2024,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2024-06-11,2024-09-25,106,1.2799745654247887,6,2024,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
2024-07-29,2024-10-15,78,0.4539754865437367,7,2024,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2024-07-24,2024-08-31,38,-0.726023197572052,7,2024,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
2024-12-20,2024-12-25,5,-1.6995221119675776,12,2024,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
2024-09-15,2024-11-27,73,0.3064756510292631,9,2024,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-20,2024-11-30,102,1.1619746970132099,8,2024,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
2024-02-27,2024-06-20,114,1.5159743022479466,2,2024,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2024-10-02,2025-01-10,100,1.1029747628074205,10,2024,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2024-03-04,2024-05-06,63,0.011475980000315947,3,2024,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
2024-11-24,2025-01-22,59,-0.10652388841126292,11,2024,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
2024-02-24,2024-06-04,101,1.1324747299103153,2,2024,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2024-01-18,2024-02-17,30,-0.9620229343952097,1,2024,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True
2024-09-14,2024-12-25,102,1.1619746970132099,9,2024,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2024-09-09,2024-10-10,31,-0.932522967292315,9,2024,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2024-11-29,2025-03-09,100,1.1029747628074205,11,2024,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2024-04-29,2024-05-31,32,-0.9030230001894203,4,2024,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True
2024-08-18,2024-08-24,6,-1.6700221448646828,8,2024,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True
2024-01-05,2024-03-27,82,0.5719753549553156,1,2024,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2024-06-27,2024-07-26,29,-0.9915229014981044,6,2024,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2024-04-05,2024-06-18,74,0.3359756181321578,4,2024,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
2024-06-27,2024-08-04,38,-0.726023197572052,6,2024,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True
2024-02-04,2024-05-02,88,0.7489751575726838,2,2024,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
2024-11-08,2024-11-17,9,-1.5815222435559988,11,2024,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2024-08-24,2024-09-15,22,-1.1980226712183675,8,2024,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
2024-02-03,2024-02-10,7,-1.6405221777617882,2,2024,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
2024-10-29,2025-02-18,112,1.456974368042157,10,2024,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
2024-10-16,2024-11-17,32,-0.9030230001894203,10,2024,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
2024-05-02,2024-08-22,112,1.456974368042157,5,2024,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
2024-11-14,2025-01-19,66,0.09997588130900009,11,2024,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2024-02-20,2024-05-16,86,0.6899752233668944,2,2024,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
2024-10-05,2024-12-08,64,0.04097594710321067,10,2024,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2024-10-12,2024-12-16,65,0.07047591420610538,10,2024,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-10-21,2024-12-17,57,-0.16552382261705234,10,2024,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
2024-07-10,2024-07-25,15,-1.4045224409386305,7,2024,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
2024-04-04,2024-05-16,42,-0.6080233291604731,4,2024,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
2024-11-26,2025-02-25,91,0.837475058881368,11,2024,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
2024-02-21,2024-03-10,18,-1.3160225396299463,2,2024,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
2024-01-19,2024-02-17,29,-0.9915229014981044,1,2024,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
2024-08-08,2024-08-25,17,-1.3455225067328411,8,2024,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
2024-01-26,2024-03-31,65,0.07047591420610538,1,2024,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2024-07-23,2024-09-23,62,-0.01802398710257877,7,2024,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
2024-03-18,2024-06-30,104,1.2209746312189993,3,2024,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2024-06-20,2024-10-02,104,1.2209746312189993,6,2024,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
2024-03-10,2024-03-23,13,-1.46352237514442,3,2024,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
2024-07-28,2024-10-10,74,0.3359756181321578,7,2024,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
2024-06-22,2024-08-25,64,0.04097594710321067,6,2024,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
2024-01-16,2024-01-28,12,-1.4930223422473146,1,2024,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
2024-03-10,2024-04-26,47,-0.46052349364599954,3,2024,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True
2024-08-24,2024-09-25,32,-0.9030230001894203,8,2024,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
2024-04-07,2024-07-17,101,1.1324747299103153,4,2024,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2024-03-23,2024-04-08,16,-1.3750224738357357,3,2024,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
2024-07-13,2024-09-28,77,0.424475519440842,7,2024,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
2024-02-08,2024-05-06,88,0.7489751575726838,2,2024,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2024-04-05,2024-04-25,20,-1.257022605424157,4,2024,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
2024-12-29,2025-04-12,104,1.2209746312189993,12,2024,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2024-09-10,2024-09-29,19,-1.2865225725270515,9,2024,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
2024-02-05,2024-04-10,65,0.07047591420610538,2,2024,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2024-06-05,2024-07-11,36,-0.7850231317778414,6,2024,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
2024-04-25,2024-08-05,102,1.1619746970132099,4,2024,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False
2024-04-04,2024-05-25,51,-0.34252362523442065,4,2024,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True
2024-07-22,2024-07-28,6,-1.6700221448646828,7,2024,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True
2024-04-19,2024-07-08,80,0.5129754207495262,4,2024,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
2024-12-06,2025-03-14,98,1.043974828601631,12,2024,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
2024-06-05,2024-09-12,99,1.0734747957045256,6,2024,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2024-07-11,2024-10-02,83,0.6014753220582103,7,2024,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
2024-04-03,2024-05-31,58,-0.13602385551415763,4,2024,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
2024-02-18,2024-03-22,33,-0.8735230330865256,2,2024,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True
2024-02-10,2024-05-08,88,0.7489751575726838,2,2024,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
2024-10-12,2024-10-20,8,-1.6110222106588934,10,2024,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2024-06-25,2024-10-13,110,1.3979744338363675,6,2024,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2024-10-03,2024-11-21,49,-0.40152355944021006,10,2024,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2024-03-08,2024-03-26,18,-1.3160225396299463,3,2024,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
2024-02-26,2024-04-11,45,-0.519523427851789,2,2024,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
2024-03-28,2024-07-14,108,1.3389744996305781,3,2024,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
2024-12-25,2025-02-04,41,-0.6375232962633678,12,2024,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
2024-07-30,2024-09-05,37,-0.7555231646749467,7,2024,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
2024-09-20,2024-12-20,91,0.837475058881368,9,2024,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2024-08-25,2024-10-17,53,-0.28352369102863123,8,2024,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
2024-09-26,2024-11-04,39,-0.6965232304691572,9,2024,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-01-13,2024-03-23,70,0.21797574972057895,1,2024,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
2024-12-02,2025-02-16,76,0.3949755523379473,12,2024,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2024-10-19,2024-10-28,9,-1.5815222435559988,10,2024,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2024-10-17,2024-11-07,21,-1.227522638321262,10,2024,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-01-23,2024-02-03,11,-1.5225223093502094,1,2024,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True
2024-09-27,2025-01-15,110,1.3979744338363675,9,2024,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-16,2024-12-07,21,-1.227522638321262,11,2024,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
2024-05-22,2024-08-04,74,0.3359756181321578,5,2024,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
2024-05-18,2024-07-19,62,-0.01802398710257877,5,2024,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2024-03-01,2024-04-03,33,-0.8735230330865256,3,2024,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
2024-06-12,2024-07-22,40,-0.6670232633662625,6,2024,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
2024-12-31,2025-04-24,114,1.5159743022479466,12,2024,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
2024-03-26,2024-04-25,30,-0.9620229343952097,3,2024,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
2024-03-16,2024-07-09,115,1.5454742693508412,3,2024,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
2024-01-01,2024-04-27,117,1.6044742035566306,1,2024,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
2024-02-01,2024-02-08,7,-1.6405221777617882,2,2024,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
2024-07-11,2024-08-16,36,-0.7850231317778414,7,2024,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
2024-05-02,2024-07-21,80,0.5129754207495262,5,2024,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
2024-01-02,2024-03-13,71,0.2474757168234737,1,2024,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
2024-02-16,2024-03-07,20,-1.257022605424157,2,2024,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True
2024-01-02,2024-01-09,7,-1.6405221777617882,1,2024,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
2024-10-17,2025-01-26,101,1.1324747299103153,10,2024,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2024-03-12,2024-06-12,92,0.8669750259842627,3,2024,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
2024-10-24,2025-01-23,91,0.837475058881368,10,2024,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2024-08-23,2024-11-30,99,1.0734747957045256,8,2024,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
2024-07-17,2024-07-23,6,-1.6700221448646828,7,2024,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
2024-10-05,2025-01-25,112,1.456974368042157,10,2024,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2024-09-02,2024-10-10,38,-0.726023197572052,9,2024,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
2024-01-26,2024-02-02,7,-1.6405221777617882,1,2024,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
2024-05-21,2024-08-21,92,0.8669750259842627,5,2024,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False
2024-03-01,2024-06-27,118,1.6339741706595254,3,2024,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
2024-02-12,2024-02-29,17,-1.3455225067328411,2,2024,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True
2024-02-17,2024-05-16,89,0.7784751246755786,2,2024,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2024-07-08,2024-10-09,93,0.8964749930871575,7,2024,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2024-03-13,2024-06-23,102,1.1619746970132099,3,2024,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
2024-01-10,2024-02-08,29,-0.9915229014981044,1,2024,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
2024-01-07,2024-01-20,13,-1.46352237514442,1,2024,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True
2024-05-02,2024-06-11,40,-0.6670232633662625,5,2024,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2024-08-16,2024-10-01,46,-0.49002346074889425,8,2024,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
2024-11-01,2024-12-08,37,-0.7555231646749467,11,2024,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
2024-05-19,2024-09-11,115,1.5454742693508412,5,2024,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
2024-03-16,2024-06-20,96,0.9849748943958416,3,2024,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
2024-10-08,2024-10-30,22,-1.1980226712183675,10,2024,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
2024-12-27,2025-04-09,103,1.1914746641161047,12,2024,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2024-09-16,2024-10-10,24,-1.139022737012578,9,2024,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
2024-08-16,2024-11-05,81,0.5424753878524209,8,2024,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
2024-07-19,2024-08-11,23,-1.1685227041154727,7,2024,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
2024-09-13,2025-01-09,118,1.6339741706595254,9,2024,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-12-18,2025-02-02,46,-0.49002346074889425,12,2024,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
2024-07-02,2024-09-26,86,0.6899752233668944,7,2024,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
2024-03-22,2024-04-24,33,-0.8735230330865256,3,2024,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
2024-01-05,2024-02-16,42,-0.6080233291604731,1,2024,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
2024-02-18,2024-05-31,103,1.1914746641161047,2,2024,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2024-12-25,2025-02-10,47,-0.46052349364599954,12,2024,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
